STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,iccs,type of crime,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2014,,204,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2015,,214,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2016,,216,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2017,,178,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2018,,185,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2019,,152,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2020,,150,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2021,,126,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2022,,145,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LT,Lithuania,2023,,136,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2014,,728,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2015,,608,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2016,,569,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2017,,585,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2018,,611,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2019,,637,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2020,,486,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2021,,548,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2022,,696,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LU,Luxembourg,2023,,683,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2014,,569,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2015,,534,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2016,,657,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2017,,657,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2018,,646,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2019,,639,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2020,,596,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2021,,549,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2022,,539,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,LV,Latvia,2023,,538,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2014,,129,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2015,,140,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2016,,128,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2017,,147,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2018,,153,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2019,,115,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2020,,129,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2021,,118,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2022,,128,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,ME,Montenegro,2023,,151,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2014,,213,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2015,,154,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2016,,173,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2017,,148,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2019,,161,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2020,,145,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2021,,148,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2022,,137,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MK,North Macedonia,2023,,150,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2014,,160,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2015,,183,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2016,,200,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2017,,186,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2018,,183,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2019,,200,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2020,,183,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2021,,171,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2022,,220,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,MT,Malta,2023,,219,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2014,,5340,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2015,,5100,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2016,,5020,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2017,,4785,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2018,,4580,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2019,,4840,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2020,,5220,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2021,,4570,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2022,,4930,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NL,Netherlands,2023,,4575,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2014,,2377,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2015,,2239,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2016,,2199,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2017,,2112,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2018,,1968,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2019,,2129,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2020,,1786,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2021,,1571,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2022,,1932,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,NO,Norway,2023,,2050,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2014,,8248,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2015,,6957,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2016,,7621,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2017,,7304,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2018,,6610,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2019,,6412,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2020,,5377,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2021,,4815,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2022,,5132,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PL,Poland,2023,,5145,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2014,,542,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2015,,469,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2016,,521,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2017,,584,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2018,,579,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2019,,661,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2020,,576,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2021,,629,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2022,,741,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,PT,Portugal,2023,,760,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2014,,2279,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2015,,299,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2016,,304,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2017,,272,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2018,,252,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2019,,283,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2020,,229,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2021,,182,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2022,,227,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RO,Romania,2023,,196,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2014,,1506,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2015,,1422,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2016,,1339,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2017,,1285,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2018,,6904,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2019,,6216,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2020,,5797,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2021,,5261,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2022,,5301,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,RS,Serbia,2023,,5423,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2014,,4570,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2015,,4646,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2016,,4959,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2017,,4685,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2018,,4709,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2019,,5324,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2020,,5290,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2021,,4813,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2022,,4641,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SE,Sweden,2023,,4800,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SI,Slovenia,2014,,186,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SI,Slovenia,2015,,170,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SI,Slovenia,2016,,155,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SI,Slovenia,2017,,151,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SI,Slovenia,2018,,151,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SI,Slovenia,2019,,144,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SI,Slovenia,2020,,128,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS020111,Serious assault,NR,Number,SI,Slovenia,2021,,115,,,,,
