DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2022-Q1,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2022-Q2,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2022-Q3,-3.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2022-Q4,-3.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2023-Q1,-0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2023-Q2,0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2023-Q3,-0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2023-Q4,-2.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2024-Q1,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2024-Q2,1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2024-Q3,0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Sweden,2024-Q4,-0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2007-Q2,2.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2007-Q3,3.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2007-Q4,4.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2008-Q1,1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2008-Q2,-0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2008-Q3,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2008-Q4,-3.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2009-Q1,-6.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2009-Q2,-2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2009-Q3,-1.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2009-Q4,1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2010-Q1,0.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2010-Q2,0.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2010-Q3,-1.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2010-Q4,0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2011-Q1,4.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2011-Q2,-0.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2011-Q3,-2.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2011-Q4,-0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2012-Q1,-4.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2012-Q2,1.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2012-Q3,-2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2012-Q4,-3.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2013-Q1,0.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2013-Q2,0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2013-Q3,-5.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2013-Q4,-0.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2014-Q1,-1.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2014-Q2,-2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2014-Q3,-1.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2014-Q4,0.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2015-Q1,1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2015-Q2,2.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2015-Q3,-3.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2015-Q4,0.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2016-Q1,2.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2016-Q2,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2016-Q3,0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2016-Q4,1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2017-Q1,2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2017-Q2,3.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2017-Q3,0.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2017-Q4,3.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2018-Q1,1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2018-Q2,1.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2018-Q3,2.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2018-Q4,2.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2019-Q1,1.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2019-Q2,1.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2019-Q3,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2019-Q4,0.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2020-Q1,1.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2020-Q2,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2020-Q3,0.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2020-Q4,2.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2021-Q1,3.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2021-Q2,4.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2021-Q3,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2021-Q4,4.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2022-Q1,4.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2022-Q2,3.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2022-Q3,2.3,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2022-Q4,1.4,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2023-Q1,1.8,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2023-Q2,1.9,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2023-Q3,0.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2023-Q4,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2024-Q1,1.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2024-Q2,2.2,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2024-Q3,1.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovenia,2024-Q4,3.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2006-Q2,4.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2006-Q3,2.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2006-Q4,5.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2007-Q1,8.0,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2007-Q2,7.1,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2007-Q3,8.5,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2007-Q4,7.7,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2008-Q1,6.6,,
ESTAT:PRC_HPI_Q(1.0),08/04/25 11:00:00,Quarterly,Total,Quarterly rate of change,Slovakia,2008-Q2,3.3,,
